Time,n_flux
1362.5978,1.0001427
1362.6183,1.0002592
1362.6387,1.0001372
1362.6591,1.0001767
1362.6796,1.0003281
1362.7000,1.0004580
1362.7204,1.0005293
1362.7409,1.0003887
1362.7613,1.0004553
1362.7817,1.0005079
1362.8022,1.0003757
1362.8226,1.0004795
1362.8430,1.0004559
1362.8635,1.0004976
1362.8839,1.0004501
1362.9043,1.0002686
1362.9248,1.0003232
1362.9452,1.0003708
1362.9656,1.0004299
1362.9861,1.0001861
1363.0065,1.0003129
1363.0269,1.0004782
1363.0474,1.0002913
1363.0678,1.0002686
1363.0882,1.0004077
1363.1087,1.0004455
1363.1291,1.0004687
1363.1495,1.0002245
1363.1700,1.0002250
1363.2108,1.0002573
1363.2313,1.0000829
1363.2517,0.99998760
1363.2721,1.0001174
1363.2926,1.0001695
1363.3130,0.99999755
1363.3334,0.99998150
1363.3539,1.0000557
1363.3743,1.0001763
1363.3947,1.0001264
1363.4152,0.99993958
1363.4356,1.0002447
1363.4560,1.0001506
1363.4765,1.0001957
1363.4969,1.0001143
1363.5173,1.0002571
1363.5378,1.0002757
1363.5582,1.0003829
1363.5786,1.0002578
1363.5991,1.0002866
1363.6195,1.0004513
1363.6399,1.0004722
1363.6604,1.0003851
1363.6808,1.0006176
1363.7012,1.0004468
1363.7217,1.0005959
1363.7421,1.0004047
1363.7625,1.0005635
1363.7830,1.0005363
1363.8034,1.0005412
1363.8238,1.0004400
1363.8443,1.0004406
1363.8647,1.0004729
1363.8851,1.0004802
1363.9056,1.0002153
1363.9260,1.0003594
1363.9464,1.0003799
1363.9669,1.0003116
1363.9873,1.0002193
1364.0077,1.0004169
1364.0282,1.0002940
1364.0486,1.0004242
1364.0690,1.0001753
1364.0895,1.0003214
1364.1099,1.0002048
1364.1303,1.0000792
1364.1508,1.0000987
1364.1712,1.0001607
1364.1916,1.0001349
1364.2121,1.0001350
1364.2325,0.99994581
1364.2529,1.0000710
1364.2734,1.0000734
1364.2938,1.0001548
1364.3142,1.0000028
1364.3347,1.0001162
1364.3551,1.0002367
1364.3755,1.0002532
1364.3960,1.0000963
1364.4164,1.0003451
1364.4368,1.0004549
1364.4573,1.0004512
1364.4777,1.0002882
1364.4981,1.0002809
1364.5186,1.0002803
1364.5390,1.0004506
1364.5594,1.0002236
1364.5799,1.0004879
1364.6003,1.0004991
1364.6207,1.0005742
1364.6412,1.0004748
1364.6616,1.0002754
1364.6820,1.0005837
1364.7025,1.0004729
1364.7229,1.0003262
1364.7433,1.0004529
1364.7638,1.0004437
1364.7842,1.0004483
1364.8046,1.0002598
1364.8251,1.0002631
1364.8455,1.0003031
1364.8659,1.0002398
1364.8864,1.0001865
1364.9068,1.0001087
1364.9272,1.0002777
1364.9477,1.0002474
1364.9681,0.99991712
1364.9885,0.99999906
1365.0090,1.0000003
1365.0294,1.0000889
1365.0498,0.99976507
1365.0703,0.99991573
1365.0907,0.99993858
1365.1111,1.0000186
1365.1316,0.99969874
1365.1520,0.99974191
1365.1724,0.99991926
1365.1929,0.99989163
1365.2133,0.99969830
1365.2337,0.99977105
1365.2542,0.99993228
1365.2746,1.0000649
1365.2950,0.99974651
1365.3155,1.0000138
1365.3359,1.0001028
1365.3563,1.0002162
1365.3768,0.99987961
1365.3972,1.0000485
1365.4176,1.0001982
1365.4381,1.0000320
1365.4585,1.0000836
1365.4789,1.0000533
1365.4994,1.0001772
1365.5198,1.0001437
1365.5402,0.99991636
1365.5607,0.99993757
1365.5811,1.0000002
1365.6015,0.99997470
1365.6220,0.99983008
1365.6424,0.99989238
1365.6628,0.99990277
1365.6833,0.99996469
1365.7037,0.99977074
1365.7241,0.99970025
1365.7446,0.99962423
1365.7650,0.99953707
1365.7854,0.99939566
1365.8059,0.99936325
1365.8263,0.99953688
1365.8467,0.99966847
1365.8672,0.99924046
1365.8876,0.99944902
1365.9080,0.99936752
1365.9285,0.99929031
1365.9489,0.99911661
1365.9693,0.99913719
1365.9898,0.99907841
1366.0102,0.99912328
1366.0306,0.99896947
1366.0511,0.99905890
1366.0715,0.99928773
1366.0919,0.99934864
1366.1124,0.99914311
1366.1328,0.99931359
1366.1532,0.99942605
1366.1941,0.99918603
1366.2145,0.99945809
1366.2350,0.99957363
1366.2554,0.99952637
1366.2758,0.99938785
1366.2963,0.99960088
1366.3167,0.99962744
1366.3371,0.99947608
1366.3576,0.99947646
1366.3780,0.99963990
1366.3984,0.99958194
1366.4189,0.99949673
1366.4393,0.99940749
1366.4597,0.99960082
1366.4802,0.99954802
1366.5006,0.99952435
1366.5210,0.99938194
1366.5415,0.99953732
1366.5619,0.99952051
1366.5823,0.99943455
1366.6028,0.99930283
1366.6232,0.99934002
1366.6436,0.99932750
1366.6641,0.99951718
1366.6845,0.99939975
1366.7049,0.99958030
1366.7254,0.99948848
1366.7458,0.99941315
1366.7662,0.99953832
1366.7867,0.99955500
1366.8071,0.99957357
1366.8275,0.99932674
1366.8480,0.99945972
1366.8684,0.99951485
1366.8888,0.99943058
1366.9093,0.99942964
1366.9297,0.99945746
1366.9501,0.99960233
1366.9706,0.99979880
1366.9910,0.99953574
1367.0114,0.99982196
1367.0319,0.99995393
1367.0523,0.99996683
1367.0727,0.99964210
1367.0932,0.99998162
1367.1136,1.0000311
1367.1340,0.99996633
1367.1545,0.99975689
1367.1749,1.0000310
1367.1953,1.0000634
1367.2158,1.0000884
1367.2362,0.99986520
1367.2566,1.0000686
1367.2771,0.99996123
1367.2975,1.0000940
1367.3179,0.99995418
1367.3384,1.0001084
1367.3588,1.0000679
1367.3792,1.0001274
1367.3997,1.0000832
1367.4201,1.0000123
1367.4405,1.0001383
1367.4610,1.0000390
1367.4814,1.0000301
1367.5018,1.0001677
1367.5223,1.0000507
1367.5427,0.99980390
1367.5631,0.99995727
1367.5836,1.0000173
1367.6040,0.99990617
1367.6244,0.99984896
1367.6449,0.99995293
1367.6653,0.99988773
1367.6857,1.0000078
1367.7062,0.99972058
1367.7266,0.99985890
1367.7470,0.99984519
1367.7675,0.99992926
1367.7879,0.99964248
1367.8083,0.99986054
1367.8288,0.99986998
1367.8492,1.0000126
1367.8696,0.99975872
1367.8901,0.99992272
1367.9105,0.99999610
1367.9309,1.0000595
1367.9514,0.99987181
1367.9718,1.0001756
1367.9922,1.0002483
1368.0127,1.0001164
1368.0331,1.0001211
1368.0535,1.0003067
1368.0740,1.0003317
1368.0944,1.0003763
1368.1148,1.0002617
1368.1353,1.0003269
1368.1557,1.0002860
1368.1761,1.0002943
1368.1966,1.0001888
1368.2170,1.0002509
1368.2374,1.0002677
1368.2579,1.0001702
1368.2783,0.99999358
1368.2987,1.0002234
1368.3192,1.0001498
1368.3396,1.0000077
1368.3600,1.0002675
1368.3805,1.0001629
1368.4009,1.0001906
1368.4213,1.0003273
1368.4418,1.0003174
1368.4622,1.0002485
1368.4826,1.0002308
1368.5031,1.0000002
1368.5235,1.0001933
1368.5439,1.0000250
1368.5644,1.0001188
1368.5848,0.99999050
1368.6052,1.0000330
1368.6257,1.0001213
1368.6461,1.0000919
1368.6665,0.99989849
1368.6870,0.99999723
1368.7074,1.0000536
1368.7278,0.99995154
1368.7483,1.0000890
1368.7687,1.0001561
1368.7891,1.0001006
1368.8096,1.0000671
1368.8300,1.0001397
1368.8504,1.0001583
1368.8709,1.0002576
1368.8913,1.0001795
1368.9117,1.0002983
1368.9322,1.0002981
1368.9526,1.0005048
1368.9730,1.0004273
1368.9935,1.0004816
1369.0139,1.0004568
1369.0343,1.0004884
1369.0548,1.0002714
1369.0752,1.0002750
1369.0956,1.0003714
1369.1161,1.0005497
1369.1365,1.0003205
1369.1774,1.0004373
1369.1978,1.0002446
1369.2182,1.0001057
1369.2387,1.0001138
1369.2591,1.0002915
1369.2795,1.0000250
1369.3000,1.0001870
1369.3204,1.0001232
1369.3408,1.0002006
1369.3613,1.0000619
1369.3817,1.0002686
1369.4021,1.0001798
1369.4226,1.0003116
1369.4430,1.0001112
1369.4634,1.0000125
1369.4839,1.0001070
1369.5043,0.99993040
1369.5247,0.99966916
1369.5452,0.99989503
1369.5656,0.99997325
1369.5860,0.99992763
1369.6065,0.99987137
1369.6269,1.0000106
1369.6473,0.99990799
1369.6678,1.0000719
1369.6882,1.0000013
1369.7086,1.0001488
1369.7291,1.0002797
1369.7495,1.0002192
1369.7699,1.0002955
1369.7904,1.0004189
1369.8108,1.0003559
1369.8312,1.0003107
1369.8517,1.0003371
1369.8721,1.0004196
1369.8925,1.0002841
1369.9130,1.0002829
1369.9334,1.0004232
1369.9538,1.0002726
1369.9743,1.0005037
1369.9947,1.0002590
1370.0151,1.0004303
1370.0356,1.0004001
1370.0560,1.0004037
1370.0764,1.0002575
1370.0969,1.0003970
1370.1173,1.0004122
1370.1377,1.0002762
1370.1582,1.0002598
1370.1786,1.0002974
1370.1990,1.0002649
1370.2195,1.0001615
1370.2399,1.0002257
1370.2603,1.0001579
1370.2808,1.0003072
1370.3012,1.0001193
1370.3216,1.0001739
1370.3625,1.0001439
1370.3829,0.99989748
1370.4034,1.0001049
1370.4238,1.0001317
1370.4442,0.99998420
1370.4647,0.99999459
1370.4851,1.0001215
1370.5055,0.99999610
1370.5260,1.0000375
1370.5464,1.0000069
1370.5668,1.0002192
1370.5873,1.0002617
1370.6077,1.0002650
1370.6281,1.0004193
1370.6486,1.0004929
1370.6690,1.0005994
1370.6894,1.0002814
1370.7099,1.0005072
1370.7303,1.0006933
1370.7507,1.0005700
1370.7712,1.0003680
1370.7916,1.0006656
1370.8120,1.0006286
1370.8325,1.0007140
1370.8529,1.0005782
1370.8733,1.0006680
1370.8938,1.0005795
1370.9142,1.0004965
1370.9346,1.0004627
1370.9551,1.0005101
1370.9755,1.0005272
1370.9959,1.0003714
1371.0164,1.0003259
1371.0368,1.0003962
1371.0572,1.0001951
1371.0777,1.0000644
1371.0981,1.0002174
1371.1185,1.0001488
1371.1390,1.0002079
1371.1594,1.0001046
1371.1798,1.0001821
1371.2003,0.99996425
1371.2207,0.99990699
1371.2411,0.99985274
1371.2616,1.0000774
1371.2820,0.99997036
1371.3024,0.99977086
1371.3229,0.99992863
1373.5092,0.99990001
1373.5296,1.0001620
1373.5501,1.0001095
1373.5705,1.0002160
1373.5909,1.0001245
1373.6114,1.0003535
1373.6318,1.0002620
1373.6522,1.0002403
1373.6727,1.0002834
1373.6931,1.0002262
1373.7135,1.0000793
1373.7340,1.0000621
1373.7544,0.99981407
1373.7748,0.99984600
1373.7953,0.99985530
1373.8157,0.99985582
1373.8361,0.99989315
1373.8566,1.0000354
1373.8770,0.99999479
1373.8974,1.0000057
1373.9179,1.0000303
1373.9383,0.99988715
1373.9587,0.99987469
1373.9792,0.99996392
1373.9996,0.99998035
1374.0200,0.99965453
1374.0405,1.0000755
1374.0609,0.99995198
1374.0813,0.99992554
1374.1018,1.0000307
1374.1222,1.0000766
1374.1426,1.0001230
1374.1631,1.0002747
1374.1835,1.0001643
1374.2039,1.0001090
1374.2244,1.0001856
1374.2448,1.0001229
1374.2652,1.0002517
1374.2857,1.0002355
1374.3061,1.0001407
1374.3265,1.0002609
1374.3674,1.0002640
1374.3878,1.0002003
1374.4083,1.0003138
1374.4287,1.0003077
1374.4491,1.0001974
1374.4696,1.0005247
1374.4900,1.0001865
1374.5104,1.0003221
1374.5309,1.0003182
1374.5513,1.0002631
1374.5717,1.0001547
1374.5922,1.0001760
1374.6126,0.99993246
1374.6330,1.0000269
1374.6535,1.0000456
1374.6739,1.0000964
1374.6943,1.0002393
1374.7148,1.0000297
1374.7352,1.0000250
1374.7556,0.99994328
1374.7761,0.99955593
1374.7965,0.99968988
1374.8169,0.99982430
1374.8374,0.99972319
1374.8578,0.99968005
1374.8782,0.99989421
1374.8987,0.99987713
1374.9191,0.99974205
1374.9395,0.99986308
1374.9600,0.99986149
1374.9804,0.99985338
1375.0008,1.0000113
1375.0213,1.0000160
1375.0417,1.0000359
1375.0621,1.0001488
1375.0826,1.0001664
1375.1030,1.0003256
1375.1234,1.0002671
1375.1439,1.0002062
1375.1643,1.0001626
1375.1847,1.0000229
1375.2052,1.0001005
1375.2256,1.0000614
1375.2460,0.99991663
1375.2665,1.0001706
1375.2869,0.99997771
1375.3073,1.0001226
1375.3278,1.0000323
1375.3482,1.0002150
1375.3686,1.0003904
1375.3891,1.0001872
1375.4095,1.0001194
1375.4299,1.0001159
1375.4504,0.99990054
1375.4708,1.0000267
1375.4912,0.99982416
1375.5117,0.99986413
1375.5321,0.99986288
1375.5525,0.99986321
1375.5730,0.99971468
1375.5934,0.99956114
1375.6138,0.99953680
1375.6343,0.99944664
1375.6547,0.99945765
1375.6751,0.99933669
1375.6956,0.99950870
1375.7160,0.99921877
1375.7364,0.99951015
1375.7569,0.99940614
1375.7773,0.99968718
1375.7977,0.99952130
1375.8182,0.99952255
1375.8386,0.99966192
1375.8590,0.99972101
1375.8794,0.99955665
1375.8999,0.99962346
1375.9203,0.99963019
1375.9407,0.99966086
1375.9612,0.99964925
1375.9816,0.99962597
1376.0020,0.99982581
1376.0225,0.99980095
1376.0429,0.99965321
1376.0633,0.99993609
1376.0838,0.99992785
1376.1042,0.99989962
1376.1246,0.99999017
1376.1451,0.99985688
1376.1655,0.99987079
1376.1859,0.99973348
1376.2064,0.99969384
1376.2268,0.99982344
1376.2472,0.99992897
1376.2677,0.99987337
1376.2881,0.99987416
1376.3085,0.99986895
1376.3290,0.99989183
1376.3494,0.99968078
1376.3698,0.99967986
1376.3903,0.99959378
1376.4107,0.99966627
1376.4311,0.99980280
1376.4516,0.99967300
1376.4720,0.99976415
1376.4924,0.99965479
1376.5129,0.99963633
1376.5333,0.99964530
1376.5537,0.99963013
1376.5742,0.99962294
1376.5946,0.99959194
1376.6150,0.99966812
1376.6355,0.99974865
1376.6559,0.99966099
1376.6763,0.99961977
1376.6968,0.99985714
1376.7172,0.99965077
1376.7376,0.99984501
1376.7581,0.99977951
1376.7785,0.99996346
1376.7989,1.0000259
1376.8194,0.99987079
1376.8398,1.0002758
1376.8602,1.0002128
1376.8807,1.0001923
1376.9011,1.0002716
1376.9215,1.0001400
1376.9420,1.0002860
1376.9624,1.0001975
1376.9828,1.0002640
1377.0033,1.0003161
1377.0237,1.0003026
1377.0441,1.0004543
1377.0646,1.0005469
1377.0850,1.0004906
1377.1054,1.0006638
1377.1259,1.0005203
1377.1463,1.0005308
1377.1667,1.0004435
1377.1872,1.0002686
1377.2076,1.0005018
1377.2280,1.0004224
1377.2485,1.0003124
1377.2689,1.0003286
1377.2893,1.0002174
1377.3098,1.0002096
1377.3506,0.99996577
1377.3711,0.99990470
1377.3915,0.99974535
1377.4119,0.99955177
1377.4324,0.99965394
1377.4528,0.99965156
1377.4732,0.99963633
1377.4937,0.99962155
1377.5141,0.99969410
1377.5345,0.99971132
1377.5550,0.99973671
1377.5754,0.99974845
1377.5958,0.99975715
1377.6163,0.99970729
1377.6367,0.99990568
1377.6571,0.99956826
1377.6776,0.99995416
1377.6980,0.99986149
1377.7184,0.99989955
1377.7389,1.0000234
1377.7593,1.0000302
1377.7797,1.0000882
1377.8002,1.0000139
1377.8206,1.0000530
1377.8410,1.0000227
1377.8615,0.99990674
1377.8819,0.99989731
1377.9023,0.99995522
1377.9228,0.99985193
1377.9432,1.0000040
1377.9636,1.0000444
1377.9841,0.99994921
1378.0045,0.99980062
1378.0249,0.99970749
1378.0454,0.99950329
1378.0658,0.99954801
1378.0862,0.99953271
1378.1067,0.99951484
1378.1271,0.99943727
1378.1475,0.99947546
1378.1680,0.99928228
1378.1884,0.99909200
1378.2088,0.99917768
1378.2293,0.99895033
1378.2497,0.99885799
1378.2701,0.99895646
1378.2906,0.99892197
1378.3110,0.99899742
1378.3314,0.99886775
1378.3519,0.99915690
1378.3723,0.99891274
1378.3927,0.99882864
1378.4132,0.99887936
1378.4336,0.99887857
1378.4540,0.99906028
1378.4745,0.99891214
1378.4949,0.99913606
1378.5153,0.99924073
1378.5358,0.99926790
1378.5562,0.99920683
1378.5766,0.99933973
1378.5971,0.99924119
1378.6175,0.99942204
1378.6379,0.99955098
1378.6584,0.99945706
1378.6788,0.99957974
1378.6992,0.99975036
1378.7197,0.99973829
1378.7401,0.99978393
1378.7605,0.99973572
1378.7810,0.99963817
1378.8014,0.99977219
1378.8218,0.99966502
1378.8423,0.99968553
1378.8627,0.99984144
1378.8831,0.99977602
1378.9036,0.99976804
1378.9240,0.99981876
1378.9444,0.99974548
1378.9649,0.99993998
1378.9853,0.99998661
1379.0057,0.99986578
1379.0262,0.99998331
1379.0466,0.99985688
1379.0670,0.99992290
1379.0875,0.99972767
1379.1079,0.99975781
1379.1283,0.99973717
1379.1487,0.99935727
1379.1692,0.99967880
1379.1896,0.99960486
1379.2100,0.99974601
1379.2305,0.99958554
1379.2509,0.99967247
1379.2713,0.99995990
1379.2918,0.99968005
1379.3122,0.99983083
1379.3326,0.99975425
1379.3531,0.99990503
1379.3735,0.99995080
1379.3939,0.99986519
1379.4144,1.0000001
1379.4348,1.0000045
1379.4552,0.99998331
1379.4757,1.0001378
1379.4961,1.0002025
1379.5165,1.0003205
1379.5370,1.0001461
1379.5574,1.0003180
1379.5778,1.0003524
1379.5983,1.0003794
1379.6187,1.0004106
1379.6391,1.0003618
1379.6596,1.0003358
1379.6800,1.0003281
1379.7004,1.0005278
1379.7209,1.0003066
1379.7413,1.0004455
1379.7617,1.0003656
1379.7822,1.0004259
1379.8026,1.0003949
1379.8230,1.0004481
1379.8435,1.0003805
1379.8639,1.0003911
1379.8843,1.0003403
1379.9048,1.0004164
1379.9252,1.0003072
1379.9456,1.0002918
1379.9661,1.0003307
1379.9865,1.0001803
1380.0069,1.0000150
1380.0274,1.0000421
1380.0478,1.0000095
1380.0682,1.0000325
1380.0887,1.0000939
1380.1091,0.99997428
1380.1295,1.0000540
1380.1500,0.99988214
1380.1704,0.99997771
1380.1908,0.99995640
1380.2113,0.99998133
1380.2317,0.99996617
1380.2521,1.0000954
1380.2726,0.99990021
1380.2930,1.0001115
1380.3339,1.0000674
1380.3543,1.0002335
1380.3747,1.0003383
1380.3952,1.0003240
1380.4156,1.0003165
1380.4360,1.0003223
1380.4565,1.0003016
1380.4769,1.0004635
1380.4973,1.0003232
1380.5178,1.0004499
1380.5382,1.0003591
1380.5586,1.0003482
1380.5791,1.0004502
1380.5995,1.0005445
1380.6199,1.0005668
1380.6404,1.0005392
1380.6608,1.0005206
1380.6812,1.0005689
1380.7017,1.0005471
1380.7221,1.0005768
1380.7425,1.0005983
1380.7630,1.0004013
1380.7834,1.0004423
1380.8038,1.0004117
1380.8243,1.0003298
1380.8447,1.0002035
1380.8651,1.0000695
1380.8856,1.0001958
1380.9060,1.0002873
1380.9264,1.0002238
1380.9469,1.0000551
1380.9673,0.99999420
1380.9877,1.0001128
1381.0082,0.99999011
1381.0286,1.0000264
1381.0490,1.0000074
1381.0695,0.99987957
1381.0899,0.99991591
1381.1103,0.99984230
1381.1308,0.99990496
1381.1512,0.99996155
1381.1716,0.99997672
1381.1921,1.0000479
1381.2125,1.0001052
1381.2329,1.0001578
1381.2534,1.0003368
1381.2738,1.0002394
1381.2942,1.0003817
1381.3147,1.0004278
1381.3351,1.0003934
1381.3555,1.0003825
1381.3760,1.0004932
1381.3964,1.0003362
1381.4168,1.0003923
1381.4373,1.0001884
1381.4577,1.0002918
1381.4781,1.0003734
1381.4986,1.0003004
1381.5190,1.0002826
1381.5394,1.0002967
1381.5599,1.0002818
1381.5803,1.0002293
1381.6007,1.0002089
1381.6212,1.0001645
1381.6416,1.0001751
1381.6620,1.0002463
1381.6825,1.0000942
1381.7029,1.0001441
1381.7233,0.99995436
1381.7438,0.99980609
1381.7642,0.99975399
1381.7846,0.99959214
1381.8051,0.99949155
1381.8255,0.99961186
1381.8459,0.99957400
1381.8664,0.99944539
1381.8868,0.99951635
1381.9072,0.99949723
1381.9276,0.99937218
1381.9481,0.99938431
1381.9685,0.99944961
1381.9889,0.99942098
1382.0094,0.99947190
1382.0298,0.99961588
1382.0502,0.99955355
1382.0707,0.99939018
1382.0911,0.99946392
1382.1115,0.99963039
1382.1320,0.99968830
1382.1524,0.99967009
1382.1728,0.99952941
1382.1933,0.99970182
1382.2137,0.99965295
1382.2341,0.99986572
1382.2546,0.99989421
1382.2750,0.99980992
1382.2954,0.99976507
1382.3159,0.99976223
1382.3363,0.99988082
1382.3567,0.99980682
1382.3772,0.99979310
1382.3976,1.0000035
1382.4180,0.99990766
1382.4385,1.0000036
1382.4589,0.99988840
1382.4793,0.99984646
1382.4998,0.99973414
1382.5202,0.99974726
1382.5406,0.99980332
1382.5611,0.99961383
1382.5815,0.99975109
1382.6019,0.99945633
1382.6224,0.99944064
1382.6428,0.99962003
1382.6632,0.99946887
1382.6837,0.99971883
1382.7041,0.99967715
1382.7245,0.99947084
1382.7450,0.99962439
1382.7654,0.99954544
1382.7858,0.99940245
1382.8063,0.99955764
1382.8267,0.99961865
1382.8471,0.99952077
1382.8676,0.99953060
1382.8880,0.99936868
1382.9084,0.99951807
1382.9289,0.99957578
1382.9493,0.99955612
1382.9697,0.99967623
1382.9902,0.99969384
1383.0106,0.99985510
1383.0310,0.99972029
1383.0515,0.99983557
1383.0719,1.0000665
1383.0923,0.99988629
1383.1128,1.0000234
1383.1332,0.99999657
1383.1536,1.0000508
1383.1741,1.0002085
1383.1945,0.99993312
1383.2149,1.0000892
1383.2354,1.0000896
1383.2558,1.0000390
1383.2762,1.0003107
1383.3171,1.0002311
1383.3375,1.0001557
1383.3580,1.0002911
1383.3784,1.0003670
1383.3988,1.0003781
1383.4193,1.0002664
1383.4397,1.0003531
1383.4601,1.0001497
1383.4806,1.0001918
1383.5010,1.0000460
1383.5214,0.99990384
1383.5419,0.99994104
1383.5623,0.99983485
1383.5827,0.99982997
1383.6032,0.99980972
1383.6236,0.99976632
1383.6440,0.99976830
1383.6645,0.99957565
1383.6849,0.99972246
1383.7053,0.99969667
1383.7258,0.99975696
1383.7462,0.99988280
1383.7666,0.99998364
1383.7871,0.99995937
1383.8075,0.99981012
1383.8279,0.99988491
1383.8484,0.99989922
1383.8688,1.0000106
1383.8892,1.0000047
1383.9097,1.0000332
1383.9301,1.0001748
1383.9505,1.0001662
1383.9710,1.0002118
1383.9914,1.0000905
1384.0118,1.0003023
1384.0323,1.0002329
1384.0527,1.0002940
1384.0731,1.0001731
1384.0936,1.0003526
1384.1140,1.0004151
1384.1344,1.0002813
1384.1549,1.0004761
1384.1753,1.0003205
1384.1957,1.0004409
1384.2162,1.0004129
1384.2366,1.0004314
1384.2570,1.0003211
1384.2775,1.0004585
1384.2979,1.0004230
1384.3183,1.0005200
1384.3387,1.0004459
1384.3592,1.0002966
1384.3796,1.0004226
1384.4000,1.0001621
1384.4205,1.0000103
1384.4409,1.0000713
1384.4613,1.0000751
1384.4818,1.0000655
1384.5022,1.0001250
1384.5226,1.0001345
1384.5431,1.0001434
1384.5635,1.0001726
1384.5839,0.99999802
1384.6044,1.0000165
1384.6248,1.0000278
1384.6452,0.99997217
1384.6657,0.99997619
1384.6861,1.0000759
1384.7065,1.0000723
1384.7270,1.0001586
1384.7474,1.0002231
1384.7678,1.0003570
1384.7883,1.0002128
1384.8087,1.0004248
1384.8291,1.0003326
1384.8496,1.0003867
1384.8700,1.0003211
1384.8904,1.0005516
1384.9109,1.0005423
1384.9313,1.0002490
1384.9517,1.0005061
1384.9722,1.0005781
1384.9926,1.0003164
1385.0130,1.0005450
1385.0335,1.0007007
1385.0539,1.0006714
1385.0743,1.0006219
1385.0948,1.0006825
1385.1152,1.0006180
1385.1356,1.0005246
1385.1561,1.0005980
1385.1765,1.0005471
1385.1969,1.0006086
1385.2174,1.0004211
1385.2378,1.0004224
1385.2582,1.0003330
1385.2787,1.0004086
1385.2991,1.0004301
1385.3195,1.0002640
1385.3400,1.0003803
1385.3604,1.0003567
1385.3808,1.0001999
1385.4013,1.0002681
1385.4217,1.0001566
1385.4421,1.0003502
1385.4626,1.0001258
1385.4830,1.0002756
1385.5034,1.0001876
1385.5239,1.0003523
1385.5443,1.0003088
1385.5647,1.0002073
1385.5852,1.0003827
1385.6056,1.0004531
1385.6260,1.0004780
1385.6465,1.0005247
1385.6669,1.0004753
1385.6873,1.0004244
1385.7078,1.0003623
1385.7282,1.0003914
1385.7486,1.0005960
1385.7691,1.0005995
1385.7895,1.0005737
1385.8099,1.0004992
1385.8304,1.0004811
1385.8508,1.0006542
1385.8712,1.0004807
1385.8917,1.0005218
1385.9121,1.0006758
1385.9325,1.0005330
1385.9530,1.0006929
1385.9734,1.0006341
1385.9938,1.0006532
1386.0143,1.0006362
1386.0347,1.0008168
1386.0551,1.0008296
1386.0756,1.0006820
1386.0960,1.0006123
1386.1164,1.0006018
1386.1369,1.0004082
1386.1573,1.0002686
1386.1777,1.0002834
1386.1982,1.0000354
1386.2186,1.0000374
1386.2390,1.0000495
1386.2595,1.0000933
1386.3003,1.0000354
1386.3208,1.0001779
1386.3412,1.0000319
1386.3616,0.99995007
1386.3821,0.99988300
1386.4025,0.99985523
1386.4229,0.99972583
1386.4434,0.99985358
1386.4638,0.99987541
1386.4842,0.99981117
1386.5046,0.99997045
1386.5251,0.99984336
1386.5455,1.0000674
1386.5659,1.0000609
1386.5864,0.99988491
1386.6068,0.99982166
1386.6272,0.99980247
1386.6477,0.99983307
1386.6681,0.99977509
1386.6885,0.99996669
1386.7090,0.99999763
1386.7294,1.0001278
1386.7498,0.99987554
1386.7703,0.99999327
1386.7907,0.99990687
1386.8111,0.99996518
1386.8316,0.99996597
1386.8520,0.99989665
1386.8724,1.0001861
1386.8929,1.0002773
1386.9133,1.0003671
1386.9337,1.0004420
1386.9542,1.0002780
1386.9746,1.0003165
1386.9950,1.0000998
1387.0155,1.0001221
1387.0359,1.0000567
1387.0563,0.99990014
1387.0768,0.99999096
1387.1176,0.99983320
1387.1381,1.0000013
1387.1585,0.99985200
1387.1789,0.99982482
1387.2198,0.99986070
1387.2607,0.99982812
1387.2811,1.0000048
1387.3015,0.99982199
1387.3220,0.99991301
1387.3424,0.99983175
1387.3628,0.99983373
1387.3833,0.99994664
1387.4037,0.99999894
1387.4241,0.99995429
1387.4446,0.99990173
1387.4650,1.0000756
1387.4854,1.0001249
1387.5059,1.0002177
1387.5263,1.0001293
1387.5467,1.0001355
1387.5672,0.99992191
1387.5876,1.0001261
1387.6080,1.0001194
1387.6285,1.0000572
1387.6489,1.0002082
1387.6693,1.0002118
1387.6898,1.0001668
1387.7102,1.0001767
1387.7306,1.0003390
1387.7511,1.0003128
1387.7715,1.0002982
1387.7919,1.0003735
1387.8124,1.0004023
1387.8328,1.0004506
1387.8532,1.0005133
1387.8737,1.0004067
1387.8941,1.0004180
1387.9145,1.0004271
1387.9350,1.0004500
1387.9554,1.0003093
1387.9758,1.0003598
1387.9963,1.0002621
1388.0167,1.0003324
1388.0371,1.0002957
1388.0576,1.0003767
1388.0780,1.0002208
1388.0984,1.0002991
1388.1189,1.0004086
1388.1393,1.0004228
1388.1597,1.0003829
1388.1802,1.0003755
1388.2006,1.0003882
1388.2210,1.0003736
1388.2415,1.0005629
1388.2619,1.0005898
1388.2823,1.0005140
1388.3028,1.0005681
1388.3232,1.0006249
1388.3436,1.0006589
1388.3641,1.0005601
1388.3845,1.0006349
1388.4049,1.0006254
1388.4254,1.0005767
1388.4458,1.0006308
1388.4662,1.0004127
1388.4867,1.0006101
1388.5071,1.0004959
1388.5275,1.0004438
1388.5479,1.0008070
1388.5684,1.0008626
1388.5888,1.0008198
1388.6092,1.0006161
1388.6297,1.0007270
1388.6501,1.0007525
1388.6705,1.0007169
1388.6910,1.0006597
1388.7114,1.0005621
1388.7318,1.0005392
1388.7523,1.0005012
1388.7727,1.0003290
1388.7931,1.0005811
1388.8136,1.0004543
